Country Name,Country Code,Year,Value,Disaggregation
Mauritius,MUS,2000,81,"female, 15+"
Mauritius,MUS,1990,75,"female, 15+"
Mexico,MEX,2020,94,"female, 15+"
Mexico,MEX,2018,95,"female, 15+"
Mexico,MEX,2017,94,"female, 15+"
Mexico,MEX,2016,94,"female, 15+"
Mexico,MEX,2015,93,"female, 15+"
Mexico,MEX,2014,94,"female, 15+"
Mexico,MEX,2013,93,"female, 15+"
Mexico,MEX,2012,93,"female, 15+"
Mexico,MEX,2011,92,"female, 15+"
Mexico,MEX,2010,92,"female, 15+"
Mexico,MEX,2009,92,"female, 15+"
Mexico,MEX,2008,91,"female, 15+"
Mexico,MEX,2007,91,"female, 15+"
Mexico,MEX,2006,90,"female, 15+"
Mexico,MEX,2005,90,"female, 15+"
Mexico,MEX,2004,90,"female, 15+"
Mexico,MEX,2002,89,"female, 15+"
Mexico,MEX,2000,89,"female, 15+"
Mexico,MEX,1990,85,"female, 15+"
Mexico,MEX,1980,80,"female, 15+"
Moldova,MDA,2021,99.5,"female, 15+"
Moldova,MDA,2014,99,"female, 15+"
Moldova,MDA,2000,95,"female, 15+"
Moldova,MDA,1989,94,"female, 15+"
Mongolia,MNG,2020,99,"female, 15+"
Mongolia,MNG,2018,97.998,"female, 15+"
Mongolia,MNG,2010,98,"female, 15+"
Mongolia,MNG,2000,98,"female, 15+"
Montenegro,MNE,2021,98.54,"female, 15+"
Montenegro,MNE,2018,97.948,"female, 15+"
Montenegro,MNE,2011,98,"female, 15+"
Montenegro,MNE,2003,96,"female, 15+"
Montenegro,MNE,1991,98,"female, 15+"
Montenegro,MNE,1981,83,"female, 15+"
Morocco,MAR,2022,69.08,"female, 15+"
Morocco,MAR,2014,53,"female, 15+"
Morocco,MAR,2012,59,"female, 15+"
Morocco,MAR,2011,58,"female, 15+"
Morocco,MAR,2009,44,"female, 15+"
Morocco,MAR,2008,43,"female, 15+"
Morocco,MAR,2004,40,"female, 15+"
Morocco,MAR,1994,29,"female, 15+"
Morocco,MAR,1982,18,"female, 15+"
Mozambique,MOZ,2020,49,"female, 15+"
Mozambique,MOZ,2017,50,"female, 15+"
Mozambique,MOZ,2015,43,"female, 15+"
Mozambique,MOZ,2009,36,"female, 15+"
Mozambique,MOZ,2003,33,"female, 15+"
Mozambique,MOZ,1997,25,"female, 15+"
Mozambique,MOZ,1980,12,"female, 15+"
Myanmar,MMR,2019,86,"female, 15+"
Myanmar,MMR,2016,71.847,"female, 15+"
Myanmar,MMR,2000,86,"female, 15+"
Myanmar,MMR,1983,72,"female, 15+"
Namibia,NAM,2021,92.33,"female, 15+"
Namibia,NAM,2011,88,"female, 15+"
Namibia,NAM,2007,78.351,"female, 15+"
Namibia,NAM,2001,84,"female, 15+"
Namibia,NAM,1991,74,"female, 15+"
Nepal,NPL,2021,63.33,"female, 15+"
Nepal,NPL,2019,59.414,"female, 15+"
Nepal,NPL,2016,55.749,"female, 15+"
Nepal,NPL,2011,49,"female, 15+"
Nepal,NPL,2001,35,"female, 15+"
Nepal,NPL,1991,17,"female, 15+"
Nepal,NPL,1981,9,"female, 15+"
New Caledonia,NCL,2006,96.9,"female, 15+"
New Caledonia,NCL,1996,95,"female, 15+"
New Caledonia,NCL,1989,92,"female, 15+"
New Caledonia,NCL,1976,90,"female, 15+"
Nicaragua,NIC,2015,82.779,"female, 15+"
Nicaragua,NIC,2005,78,"female, 15+"
Nicaragua,NIC,2001,77,"female, 15+"
Niger,NER,2022,29.7,"female, 15+"
Niger,NER,2012,23,"female, 15+"
Niger,NER,2005,15,"female, 15+"
Niger,NER,2001,9,"female, 15+"
Nigeria,NGA,2021,53.252,"female, 15+"
Nigeria,NGA,2018,52.656,"female, 15+"
Nigeria,NGA,2016,49.056,"female, 15+"
Nigeria,NGA,2008,41.387,"female, 15+"
Nigeria,NGA,2006,64,"female, 15+"
Nigeria,NGA,2003,43,"female, 15+"
Nigeria,NGA,1991,44,"female, 15+"
North Macedonia,MKD,2018,97.78,"female, 15+"
North Macedonia,MKD,2012,96.4,"female, 15+"
North Macedonia,MKD,2002,94,"female, 15+"
North Macedonia,MKD,1994,91,"female, 15+"
Oman,OMN,2022,95,"female, 15+"
Oman,OMN,2018,93,"female, 15+"
Oman,OMN,2017,92,"female, 15+"
Oman,OMN,2015,86,"female, 15+"
Oman,OMN,2010,82,"female, 15+"
Oman,OMN,2008,81,"female, 15+"
Oman,OMN,2003,74,"female, 15+"
Pakistan,PAK,2019,46,"female, 15+"
Pakistan,PAK,2018,45,"female, 15+"
Pakistan,PAK,2017,46,"female, 15+"
Pakistan,PAK,2014,44,"female, 15+"
Pakistan,PAK,2013,42,"female, 15+"
Pakistan,PAK,2012,43,"female, 15+"
Pakistan,PAK,2011,42,"female, 15+"
Pakistan,PAK,2010,41,"female, 15+"
Pakistan,PAK,2009,40,"female, 15+"
Pakistan,PAK,2008,40,"female, 15+"
Pakistan,PAK,2007,38,"female, 15+"
Pakistan,PAK,2006,40,"female, 15+"
Pakistan,PAK,2005,35,"female, 15+"
Pakistan,PAK,1998,29,"female, 15+"
Pakistan,PAK,1981,15,"female, 15+"
Palau,PLW,2015,96,"female, 15+"
Palau,PLW,2013,100,"female, 15+"
Palau,PLW,1980,91,"female, 15+"
Panama,PAN,2019,95,"female, 15+"
Panama,PAN,2018,95,"female, 15+"
Panama,PAN,2010,93,"female, 15+"
Panama,PAN,2000,91,"female, 15+"
Panama,PAN,1990,88,"female, 15+"
Panama,PAN,1980,88,"female, 15+"
Papua New Guinea,PNG,2017,61.551,"female, 15+"
Papua New Guinea,PNG,2010,57.9,"female, 15+"
Papua New Guinea,PNG,2000,51,"female, 15+"
Paraguay,PRY,2020,94,"female, 15+"
Paraguay,PRY,2019,93,"female, 15+"
Paraguay,PRY,2018,94,"female, 15+"
Paraguay,PRY,2016,94,"female, 15+"
Paraguay,PRY,2015,95,"female, 15+"
Paraguay,PRY,2014,94,"female, 15+"
Paraguay,PRY,2013,94,"female, 15+"
Paraguay,PRY,2012,94,"female, 15+"
Paraguay,PRY,2010,93,"female, 15+"
Paraguay,PRY,2009,93,"female, 15+"
Paraguay,PRY,2008,92,"female, 15+"
Paraguay,PRY,2007,93,"female, 15+"
Paraguay,PRY,1992,89,"female, 15+"
Paraguay,PRY,1982,76,"female, 15+"
Peru,PER,2020,92,"female, 15+"
Peru,PER,2018,92,"female, 15+"
Peru,PER,2017,91,"female, 15+"
Peru,PER,2016,91,"female, 15+"
Peru,PER,2015,91,"female, 15+"
Peru,PER,2014,90,"female, 15+"
Peru,PER,2012,91,"female, 15+"
Peru,PER,2007,85,"female, 15+"
Peru,PER,2006,83,"female, 15+"
Peru,PER,2005,82,"female, 15+"
Peru,PER,2004,82,"female, 15+"
Peru,PER,1993,82,"female, 15+"
Peru,PER,1981,74,"female, 15+"
Philippines,PHL,2022,97.002,"female, 15+"
Philippines,PHL,2020,99,"female, 15+"
Philippines,PHL,2019,97,"female, 15+"
Philippines,PHL,2015,98,"female, 15+"
Philippines,PHL,2013,97,"female, 15+"
Philippines,PHL,2008,96,"female, 15+"
Philippines,PHL,2003,94,"female, 15+"
Philippines,PHL,2000,93,"female, 15+"
Philippines,PHL,1994,95,"female, 15+"
Philippines,PHL,1990,93,"female, 15+"
Philippines,PHL,1980,83,"female, 15+"
Poland,POL,2021,99.8,"female, 15+"
Poland,POL,1988,99,"female, 15+"
Poland,POL,1978,98,"female, 15+"
Portugal,PRT,2021,95.92,"female, 15+"
Portugal,PRT,2011,93,"female, 15+"
Portugal,PRT,1991,85,"female, 15+"
Portugal,PRT,1981,75,"female, 15+"
Puerto Rico,PRI,2021,92.4,"female, 15+"
Puerto Rico,PRI,2017,92,"female, 15+"
Puerto Rico,PRI,2010,93,"female, 15+"
Puerto Rico,PRI,1990,90,"female, 15+"
Puerto Rico,PRI,1980,86,"female, 15+"
Qatar,QAT,2014,98,"female, 15+"
Qatar,QAT,2013,97,"female, 15+"
Qatar,QAT,2012,96,"female, 15+"
Qatar,QAT,2011,96,"female, 15+"
Qatar,QAT,2010,95,"female, 15+"
Qatar,QAT,2009,93,"female, 15+"
Qatar,QAT,2008,93,"female, 15+"
Qatar,QAT,2007,90,"female, 15+"
Qatar,QAT,2004,89,"female, 15+"
Qatar,QAT,1997,81,"female, 15+"
Qatar,QAT,1986,72,"female, 15+"
Romania,ROU,2021,99,"female, 15+"
Romania,ROU,2011,98,"female, 15+"
Romania,ROU,2002,96,"female, 15+"
Romania,ROU,1992,95,"female, 15+"
Russian Federation,RUS,2021,100,"female, 15+"
Russian Federation,RUS,2010,100,"female, 15+"
Russian Federation,RUS,2002,99,"female, 15+"
Russian Federation,RUS,1989,97,"female, 15+"
Rwanda,RWA,2022,77,"female, 15+"
Rwanda,RWA,2020,77.81,"female, 15+"
Rwanda,RWA,2018,69,"female, 15+"
Rwanda,RWA,2014,66,"female, 15+"
Rwanda,RWA,2012,65,"female, 15+"
Rwanda,RWA,2010,61.549,"female, 15+"
Rwanda,RWA,2000,60,"female, 15+"
Rwanda,RWA,1978,27,"female, 15+"
Samoa,WSM,2021,99.3,"female, 15+"
Samoa,WSM,2019,97.658,"female, 15+"
Samoa,WSM,2011,99,"female, 15+"
Samoa,WSM,1991,97,"female, 15+"
San Marino,SMR,2022,100,"female, 15+"
Sao Tome and Principe,STP,2022,91.07,"female, 15+"
Sao Tome and Principe,STP,2019,82.753,"female, 15+"
Sao Tome and Principe,STP,2012,85,"female, 15+"
Sao Tome and Principe,STP,2008,60.083,"female, 15+"
Sao Tome and Principe,STP,2001,78,"female, 15+"
Sao Tome and Principe,STP,1991,62,"female, 15+"
Sao Tome and Principe,STP,1981,42,"female, 15+"
Saudi Arabia,SAU,2020,96,"female, 15+"
Saudi Arabia,SAU,2017,93,"female, 15+"
Saudi Arabia,SAU,2013,91,"female, 15+"
Saudi Arabia,SAU,2004,76,"female, 15+"
Saudi Arabia,SAU,2000,69,"female, 15+"
Saudi Arabia,SAU,1992,57,"female, 15+"
Senegal,SEN,2022,47.08,"female, 15+"
Senegal,SEN,2019,38.515,"female, 15+"
Senegal,SEN,2018,40.579,"female, 15+"
Senegal,SEN,2017,40,"female, 15+"
Senegal,SEN,2016,37.672,"female, 15+"
Senegal,SEN,2015,35.169,"female, 15+"
Senegal,SEN,2013,34,"female, 15+"
Senegal,SEN,2011,40,"female, 15+"
Senegal,SEN,2009,37,"female, 15+"
Senegal,SEN,2006,33,"female, 15+"
Senegal,SEN,2002,29,"female, 15+"
Senegal,SEN,1988,18,"female, 15+"
Serbia,SRB,2019,99,"female, 15+"
Serbia,SRB,2016,98,"female, 15+"
Serbia,SRB,2011,97,"female, 15+"
Serbia,SRB,2003,94,"female, 15+"
Seychelles,SYC,2020,96.7,"female, 15+"
Seychelles,SYC,2010,94,"female, 15+"
Seychelles,SYC,2002,92,"female, 15+"
Seychelles,SYC,1994,89,"female, 15+"
Seychelles,SYC,1987,85,"female, 15+"
Sierra Leone,SLE,2022,41.31,"female, 15+"
Sierra Leone,SLE,2019,33.942,"female, 15+"
Sierra Leone,SLE,2017,36.238,"female, 15+"
Sierra Leone,SLE,2013,24.857,"female, 15+"
Sierra Leone,SLE,2004,24,"female, 15+"
Singapore,SGP,2021,96,"female, 15+"
Singapore,SGP,2020,96,"female, 15+"
Singapore,SGP,2019,96,"female, 15+"
Singapore,SGP,2018,96,"female, 15+"
Singapore,SGP,2017,96,"female, 15+"
Singapore,SGP,2016,95,"female, 15+"
Singapore,SGP,2015,95,"female, 15+"
Singapore,SGP,2014,95,"female, 15+"
Singapore,SGP,2013,95,"female, 15+"
Singapore,SGP,2012,94,"female, 15+"
Singapore,SGP,2011,94,"female, 15+"
Singapore,SGP,2010,94,"female, 15+"
Singapore,SGP,2000,89,"female, 15+"
Singapore,SGP,1990,83,"female, 15+"
Singapore,SGP,1980,74,"female, 15+"
Slovenia,SVN,2001,99.6,"female, 15+"
Slovenia,SVN,1991,99,"female, 15+"
Solomon Islands,SLB,1999,69,"female, 15+"
Somalia,SOM,2022,44,"female, 15+"
Somalia,SOM,1972,3.687,"female, 15+"
South Africa,ZAF,2021,89,"female, 15+"
South Africa,ZAF,2019,95,"female, 15+"
South Africa,ZAF,2017,86,"female, 15+"
South Africa,ZAF,2016,91.936,"female, 15+"
South Africa,ZAF,2015,93,"female, 15+"
South Africa,ZAF,2014,93,"female, 15+"
South Africa,ZAF,2012,93,"female, 15+"
South Africa,ZAF,2011,92,"female, 15+"
South Africa,ZAF,2010,92,"female, 15+"
South Africa,ZAF,2009,92,"female, 15+"
South Africa,ZAF,2007,87,"female, 15+"
South Africa,ZAF,1996,81,"female, 15+"
South Africa,ZAF,1980,75,"female, 15+"
South Sudan,SSD,2018,28.864,"female, 15+"
South Sudan,SSD,2008,19,"female, 15+"
Spain,ESP,2020,98,"female, 15+"
Spain,ESP,2018,98,"female, 15+"
Spain,ESP,2016,98,"female, 15+"
Spain,ESP,2015,98,"female, 15+"
Spain,ESP,2014,97,"female, 15+"
Spain,ESP,2013,97,"female, 15+"
Spain,ESP,2012,97,"female, 15+"
Spain,ESP,2011,97,"female, 15+"
Spain,ESP,2010,97,"female, 15+"
Spain,ESP,2009,97,"female, 15+"
Spain,ESP,2008,97,"female, 15+"
Spain,ESP,2007,97,"female, 15+"
Spain,ESP,2006,97,"female, 15+"
Spain,ESP,2005,97,"female, 15+"
Spain,ESP,2004,96,"female, 15+"
Spain,ESP,1991,95,"female, 15+"
Spain,ESP,1981,90,"female, 15+"
Sri Lanka,LKA,2022,92,"female, 15+"
Sri Lanka,LKA,2021,92,"female, 15+"
Sri Lanka,LKA,2020,92,"female, 15+"
Sri Lanka,LKA,2019,92,"female, 15+"
Sri Lanka,LKA,2018,91,"female, 15+"
Sri Lanka,LKA,2017,91,"female, 15+"
Sri Lanka,LKA,2016,91,"female, 15+"
Sri Lanka,LKA,2010,90,"female, 15+"
Sri Lanka,LKA,2008,89,"female, 15+"
Sri Lanka,LKA,2006,89,"female, 15+"
Sri Lanka,LKA,2001,89,"female, 15+"
Sri Lanka,LKA,1981,82,"female, 15+"
St. Vincent and the Grenadines,VCT,1980,96.9,"female, 15+"
St. Vincent and the Grenadines,VCT,1970,96,"female, 15+"
Sudan,SDN,2018,56.063,"female, 15+"
Sudan,SDN,2008,47,"female, 15+"
Sudan,SDN,2000,52,"female, 15+"
Suriname,SUR,2021,93.4,"female, 15+"
Suriname,SUR,2012,91,"female, 15+"
Suriname,SUR,2010,94,"female, 15+"
Suriname,SUR,2008,94,"female, 15+"
Suriname,SUR,2004,87,"female, 15+"
Syrian Arab Republic,SYR,2021,92,"female, 15+"
Syrian Arab Republic,SYR,2014,80.9,"female, 15+"
Syrian Arab Republic,SYR,2004,74,"female, 15+"
Syrian Arab Republic,SYR,2002,74,"female, 15+"
Syrian Arab Republic,SYR,1981,37,"female, 15+"
Tajikistan,TJK,2017,94.622,"female, 15+"
Tajikistan,TJK,2010,99.6,"female, 15+"
Tajikistan,TJK,2000,99,"female, 15+"
Tajikistan,TJK,1989,97,"female, 15+"
Tanzania,TZA,2022,78.7,"female, 15+"
Tanzania,TZA,2015,73,"female, 15+"
Tanzania,TZA,2012,73,"female, 15+"
Tanzania,TZA,2010,60.753,"female, 15+"
Tanzania,TZA,2002,62,"female, 15+"
Tanzania,TZA,1988,48,"female, 15+"
Thailand,THA,2022,91.486,"female, 15+"
Thailand,THA,2021,92.8,"female, 15+"
Thailand,THA,2019,90.183,"female, 15+"
Thailand,THA,2018,92,"female, 15+"
Thailand,THA,2016,92.681,"female, 15+"
Thailand,THA,2015,91,"female, 15+"
Thailand,THA,2013,92,"female, 15+"
Thailand,THA,2010,96,"female, 15+"
Thailand,THA,2005,92,"female, 15+"
Thailand,THA,2000,91,"female, 15+"
Thailand,THA,1980,84,"female, 15+"
Timor-Leste,TLS,2020,66.5,"female, 15+"
Timor-Leste,TLS,2016,59.605,"female, 15+"
Timor-Leste,TLS,2010,53,"female, 15+"
Timor-Leste,TLS,2007,43,"female, 15+"
Timor-Leste,TLS,2001,30,"female, 15+"
Togo,TGO,2019,55,"female, 15+"
Togo,TGO,2015,51,"female, 15+"
Togo,TGO,2011,48,"female, 15+"
Togo,TGO,2009,44,"female, 15+"
Togo,TGO,2006,44,"female, 15+"
Togo,TGO,2000,38,"female, 15+"
Tonga,TON,2021,99.5,"female, 15+"
Tonga,TON,2019,97.579,"female, 15+"
Tonga,TON,2011,99,"female, 15+"
Tonga,TON,2006,99,"female, 15+"
Tonga,TON,1996,99,"female, 15+"
Tonga,TON,1976,100,"female, 15+"
Trinidad and Tobago,TTO,2022,93.832,"female, 15+"
Trinidad and Tobago,TTO,2000,97.1,"female, 15+"
Trinidad and Tobago,TTO,1990,96,"female, 15+"
Trinidad and Tobago,TTO,1980,93,"female, 15+"
Tunisia,TUN,2022,78.261,"female, 15+"
Tunisia,TUN,2019,74,"female, 15+"
Tunisia,TUN,2018,71.548,"female, 15+"
Tunisia,TUN,2014,72,"female, 15+"
Tunisia,TUN,2012,72,"female, 15+"
Tunisia,TUN,2011,72,"female, 15+"
Tunisia,TUN,2010,71,"female, 15+"
Tunisia,TUN,2008,69,"female, 15+"
Tunisia,TUN,2007,69,"female, 15+"
Tunisia,TUN,2004,65,"female, 15+"
Tunisia,TUN,1984,36,"female, 15+"
Turkiye,TUR,2019,94,"female, 15+"
Turkiye,TUR,2017,93,"female, 15+"
Turkiye,TUR,2016,93,"female, 15+"
Turkiye,TUR,2015,93,"female, 15+"
Turkiye,TUR,2014,92,"female, 15+"
Turkiye,TUR,2013,92,"female, 15+"
Turkiye,TUR,2012,92,"female, 15+"
Turkiye,TUR,2011,90,"female, 15+"
Turkiye,TUR,2010,88,"female, 15+"
Turkiye,TUR,2009,85,"female, 15+"
Turkiye,TUR,2007,81,"female, 15+"
Turkiye,TUR,2006,80,"female, 15+"
Turkiye,TUR,2005,81,"female, 15+"
Turkiye,TUR,2004,80,"female, 15+"
Turkiye,TUR,1990,69,"female, 15+"
Turkiye,TUR,1985,64,"female, 15+"
Turkiye,TUR,1980,50,"female, 15+"
Turkiye,TUR,1975,45,"female, 15+"
Turkmenistan,TKM,2019,99.649,"female, 15+"
Turkmenistan,TKM,2005,99.2,"female, 15+"
Turkmenistan,TKM,1995,98,"female, 15+"
Uganda,UGA,2022,76.53,"female, 15+"
Uganda,UGA,2016,60.997,"female, 15+"
Uganda,UGA,2012,62,"female, 15+"
Uganda,UGA,2010,65,"female, 15+"
Uganda,UGA,2006,62,"female, 15+"
Uganda,UGA,2002,59,"female, 15+"
Uganda,UGA,1991,45,"female, 15+"
Ukraine,UKR,2021,100,"female, 15+"
Ukraine,UKR,2012,99.958,"female, 15+"
Ukraine,UKR,2001,99,"female, 15+"
United Arab Emirates,ARE,2022,98,"female, 15+"
United Arab Emirates,ARE,2021,97,"female, 15+"
United Arab Emirates,ARE,2019,97,"female, 15+"
United Arab Emirates,ARE,2005,91,"female, 15+"
United Arab Emirates,ARE,1985,69,"female, 15+"
United Arab Emirates,ARE,1975,38,"female, 15+"
Uruguay,URY,2022,99,"female, 15+"
Uruguay,URY,2019,99,"female, 15+"
Uruguay,URY,2018,99,"female, 15+"
Uruguay,URY,2017,99,"female, 15+"
Uruguay,URY,2016,99,"female, 15+"
Uruguay,URY,2015,99,"female, 15+"
Uruguay,URY,2014,99,"female, 15+"
Uruguay,URY,2013,99,"female, 15+"
Uruguay,URY,2012,99,"female, 15+"
Uruguay,URY,2011,99,"female, 15+"
Uruguay,URY,2010,98,"female, 15+"
Uruguay,URY,2009,99,"female, 15+"
Uruguay,URY,2008,98,"female, 15+"
Uruguay,URY,2007,98,"female, 15+"
Uruguay,URY,2006,98,"female, 15+"
Uruguay,URY,1996,97,"female, 15+"
Uruguay,URY,1985,96,"female, 15+"
Uruguay,URY,1975,94,"female, 15+"
Uzbekistan,UZB,2022,100,"female, 15+"
Uzbekistan,UZB,2021,100,"female, 15+"
Uzbekistan,UZB,2019,100,"female, 15+"
Uzbekistan,UZB,2018,100,"female, 15+"
Uzbekistan,UZB,2016,100,"female, 15+"
Uzbekistan,UZB,2015,100,"female, 15+"
Uzbekistan,UZB,2014,100,"female, 15+"
Uzbekistan,UZB,2013,100,"female, 15+"
Uzbekistan,UZB,2000,98,"female, 15+"
Vanuatu,VUT,2021,88.4,"female, 15+"
Vanuatu,VUT,2014,83.2,"female, 15+"
Vanuatu,VUT,2004,76.2,"female, 15+"
Vanuatu,VUT,1994,65.6,"female, 15+"
Vanuatu,VUT,1984,53.7,"female, 15+"
Vanuatu,VUT,1979,48,"female, 15+"
"Venezuela, RB",VEN,2022,97.73,"female, 15+"
"Venezuela, RB",VEN,2016,97,"female, 15+"
"Venezuela, RB",VEN,2015,97,"female, 15+"
"Venezuela, RB",VEN,2011,95,"female, 15+"
"Venezuela, RB",VEN,2009,95,"female, 15+"
"Venezuela, RB",VEN,2007,95,"female, 15+"
"Venezuela, RB",VEN,2001,93,"female, 15+"
"Venezuela, RB",VEN,1990,89,"female, 15+"
"Venezuela, RB",VEN,1981,83,"female, 15+"
Viet Nam,VNM,2022,95,"female, 15+"
Viet Nam,VNM,2019,95,"female, 15+"
Viet Nam,VNM,2009,91,"female, 15+"
Viet Nam,VNM,2000,87,"female, 15+"
Viet Nam,VNM,1999,87,"female, 15+"
Viet Nam,VNM,1989,83,"female, 15+"
Viet Nam,VNM,1979,78,"female, 15+"
West Bank and Gaza,PSE,2022,97,"female, 15+"
West Bank and Gaza,PSE,2020,96,"female, 15+"
West Bank and Gaza,PSE,2019,96,"female, 15+"
West Bank and Gaza,PSE,2018,96,"female, 15+"
West Bank and Gaza,PSE,2017,95,"female, 15+"
West Bank and Gaza,PSE,2016,95,"female, 15+"
West Bank and Gaza,PSE,2015,95,"female, 15+"
West Bank and Gaza,PSE,2014,94,"female, 15+"
West Bank and Gaza,PSE,2013,94,"female, 15+"
West Bank and Gaza,PSE,2012,93,"female, 15+"
West Bank and Gaza,PSE,2011,92,"female, 15+"
West Bank and Gaza,PSE,2010,92,"female, 15+"
West Bank and Gaza,PSE,2009,91,"female, 15+"
West Bank and Gaza,PSE,2008,91,"female, 15+"
West Bank and Gaza,PSE,2007,90,"female, 15+"
West Bank and Gaza,PSE,2006,90,"female, 15+"
West Bank and Gaza,PSE,2004,89,"female, 15+"
West Bank and Gaza,PSE,1997,80,"female, 15+"
"Yemen, Rep.",YEM,2023,54.133,"female, 15+"
"Yemen, Rep.",YEM,2004,35,"female, 15+"
"Yemen, Rep.",YEM,1994,17,"female, 15+"
Zambia,ZMB,2020,84.3,"female, 15+"
Zambia,ZMB,2018,62.182,"female, 15+"
Zambia,ZMB,2010,78,"female, 15+"
Zambia,ZMB,2007,51.787,"female, 15+"
Zambia,ZMB,2002,62,"female, 15+"
Zambia,ZMB,1999,60,"female, 15+"
Zambia,ZMB,1990,57,"female, 15+"
Zimbabwe,ZWE,2022,91.2,"female, 15+"
Zimbabwe,ZWE,2019,93.358,"female, 15+"
Zimbabwe,ZWE,2014,88.284,"female, 15+"
Zimbabwe,ZWE,2011,80.066,"female, 15+"
Zimbabwe,ZWE,1992,79,"female, 15+"
Zimbabwe,ZWE,1982,72,"female, 15+"
Afghanistan,AFG,2021,52,"male, 15+"
Afghanistan,AFG,2015,50.212,"male, 15+"
Afghanistan,AFG,2011,45,"male, 15+"
Afghanistan,AFG,1979,30,"male, 15+"
Albania,ALB,2022,98.7,"male, 15+"
Albania,ALB,2017,98.572,"male, 15+"
Albania,ALB,2012,98,"male, 15+"
Albania,ALB,2011,98,"male, 15+"
Albania,ALB,2008,97,"male, 15+"
Albania,ALB,2001,99,"male, 15+"
Algeria,DZA,2018,87.423,"male, 15+"
Algeria,DZA,2008,83,"male, 15+"
Algeria,DZA,2006,81,"male, 15+"
Algeria,DZA,2002,79,"male, 15+"
Algeria,DZA,1987,63,"male, 15+"
American Samoa,ASM,1980,97,"male, 15+"
Angola,AGO,2022,82.8,"male, 15+"
Angola,AGO,2015,83.773,"male, 15+"
Angola,AGO,2014,80,"male, 15+"
Angola,AGO,2001,83,"male, 15+"
Antigua and Barbuda,ATG,2001,98,"male, 15+"
Argentina,ARG,2001,97,"male, 15+"
Argentina,ARG,1991,96,"male, 15+"
Argentina,ARG,1980,94,"male, 15+"
Armenia,ARM,2020,100,"male, 15+"
Armenia,ARM,2017,100,"male, 15+"
Armenia,ARM,2016,100,"male, 15+"
Armenia,ARM,2011,100,"male, 15+"
Armenia,ARM,2001,100,"male, 15+"
Armenia,ARM,1989,99,"male, 15+"
Aruba,ABW,2020,97.97,"male, 15+"
Aruba,ABW,2010,97,"male, 15+"
Aruba,ABW,2000,98,"male, 15+"
Azerbaijan,AZE,2023,100,"male, 15+"
Azerbaijan,AZE,2019,100,"male, 15+"
Azerbaijan,AZE,2017,100,"male, 15+"
Azerbaijan,AZE,2016,100,"male, 15+"
Azerbaijan,AZE,2015,100,"male, 15+"
Azerbaijan,AZE,2014,100,"male, 15+"
Azerbaijan,AZE,2013,100,"male, 15+"
Azerbaijan,AZE,2012,100,"male, 15+"
Azerbaijan,AZE,2011,100,"male, 15+"
Azerbaijan,AZE,2010,100,"male, 15+"
Azerbaijan,AZE,2009,100,"male, 15+"
Azerbaijan,AZE,2007,100,"male, 15+"
Azerbaijan,AZE,1999,99,"male, 15+"
Bahrain,BHR,2023,99,"male, 15+"
Bahrain,BHR,2022,99,"male, 15+"
Bahrain,BHR,2011,93.1,"male, 15+"
Bahrain,BHR,2001,89,"male, 15+"
Bahrain,BHR,1991,89,"male, 15+"
Bahrain,BHR,1981,77,"male, 15+"
Bangladesh,BGD,2021,79,"male, 15+"
Bangladesh,BGD,2020,78,"male, 15+"
Bangladesh,BGD,2019,77,"male, 15+"
Bangladesh,BGD,2018,77,"male, 15+"
Bangladesh,BGD,2017,76,"male, 15+"
Bangladesh,BGD,2016,76,"male, 15+"
Bangladesh,BGD,2015,68,"male, 15+"
Bangladesh,BGD,2014,64,"male, 15+"
Bangladesh,BGD,2013,64,"male, 15+"
Bangladesh,BGD,2012,62,"male, 15+"
Bangladesh,BGD,2011,62,"male, 15+"
Bangladesh,BGD,2007,49.832,"male, 15+"
Bangladesh,BGD,2001,54,"male, 15+"
Bangladesh,BGD,1991,44,"male, 15+"
Bangladesh,BGD,1981,40,"male, 15+"
Barbados,BRB,1980,99.5,"male, 15+"
Barbados,BRB,1970,99,"male, 15+"
Belarus,BLR,2019,100,"male, 15+"
Belarus,BLR,2009,100,"male, 15+"
Belarus,BLR,1999,100,"male, 15+"
Belarus,BLR,1989,99,"male, 15+"
Belize,BLZ,2015,90.156,"male, 15+"
Belize,BLZ,2001,80.4,"male, 15+"
Belize,BLZ,1991,70,"male, 15+"
Benin,BEN,2022,57.9,"male, 15+"
Benin,BEN,2021,56.46,"male, 15+"
Benin,BEN,2017,51.053,"male, 15+"
Benin,BEN,2012,44.96,"male, 15+"
Benin,BEN,2006,40.616,"male, 15+"
Benin,BEN,2002,48,"male, 15+"
Benin,BEN,1992,40,"male, 15+"
Benin,BEN,1979,25,"male, 15+"
Bhutan,BTN,2022,79.2,"male, 15+"
Bhutan,BTN,2017,75,"male, 15+"
Bhutan,BTN,2012,66,"male, 15+"
Bhutan,BTN,2005,65,"male, 15+"
Bolivia,BOL,2020,97,"male, 15+"
Bolivia,BOL,2015,97,"male, 15+"
Bolivia,BOL,2012,97,"male, 15+"
Bolivia,BOL,2011,97,"male, 15+"
Bolivia,BOL,2009,96,"male, 15+"
Bolivia,BOL,2008,95,"male, 15+"
Bolivia,BOL,2007,96,"male, 15+"
Bolivia,BOL,2001,93,"male, 15+"
Bolivia,BOL,1992,88,"male, 15+"
Bolivia,BOL,1976,76,"male, 15+"
